SAMPLE_ID,URL,TEXT,HEIGHT,WIDTH,LICENSE,NSFW,similarity
3792350009307.0,https://cdn.shopify.com/s/files/1/0053/6664/4836/products/7161218_PI_300x300.jpg?v=1580483488,Werner Fibreglass Stepladder 12 Tread (7161218),300.0,300.0,?,UNLIKELY,0.33741307258605957
98560003309.0,http://dyn2.heritagestatic.com/lf?set=path%5B4%2F3%2F6%2F1%2F4361315%5D%2Csizedata%5B220x350%5D&call=url%5Bfile%3Aproduct.chain%5D,"Indian Eagles, 1910 $10 Pittman AU55 NGC. NGC Census: (47/3713). PCGS Population(120/2587). Mintage: 318,500. Numismedia Wsl. Price for N...",200.0,272.0,?,UNSURE,0.33401787281036377
11904035463.0,http://c426092.r92.cf2.rackcdn.com/prod_images/250/36774.jpg,HDTV Remote Controlled Rotating Antenna  Model# SNA-950TG,250.0,250.0,?,UNLIKELY,0.30597177147865295
2405219004346.0,https://4.bp.blogspot.com/-t9Mvl32hj3I/WWdbIrK2rcI/AAAAAAAAyQs/ceBQzkS0GWILmVvVuKQYRTMPYVl19qlXQCLcBGAs/s200/Sanjjanaa+in+a+deep+neck+short+dress+spicy+Pics+13-7-2017+~++Exclusive+Celebrities+Galleries+010.JPG,Sanjjanaa in a deep neck short dress spicy Pics 13 7 2017 ~  Exclusive Celebrities Galleries 010.JPG,134.0,200.0,?,UNLIKELY,0.3188640773296356
2398850026658.0,https://4d5f5de51693cfc684da-cb2084ba1892d6fbfdf4063f34f87a51.ssl.cf1.rackcdn.com/WP0AB2A99HS124520/b8b311ba198d3049108cf22b7b9776f1.jpg,Certified Pre-Owned 2017 Porsche 911 Carrera 4S,1024.0,683.0,?,UNLIKELY,0.3116336762905121
3939461003505.0,https://d3v4sx4i2y2qe1.cloudfront.net/_content-image/75065/eyJiYWNrZ3JvdW5kIjpudWxsLCJoZWlnaHQiOjE0NCwiaWQiOjc1MDY1LCJyZXNpemVfbWV0aG9kIjoiY2VudGVyIiwicmVzaXplX3F1YWxpdHkiOiI5NSIsIndpZHRoIjoxODB9-168189fbbfab486128f33cbc72f8b28b2a42269e,Women in Politics: A Year of Reckoning,180.0,144.0,?,UNLIKELY,0.31022968888282776
2191281016476.0,https://media.karousell.com/media/photos/products/2017/10/09/stila_liquid_highlighter_kitten_1507480388_96fa61e2.jpg,Stila liquid highlighter Kitten,640.0,640.0,?,UNSURE,0.3035142123699188
3376771013660.0,https://www.oilworkwear.nl/media/catalog/product/cache/4/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/2/_/2_28.jpg,Helly Hansen Chelsea Evolution Hood 79197,210.0,210.0,?,UNLIKELY,0.3268563449382782
2473682026340.0,https://www.cowcow.com/img/4-188321927-0-1-1,Say Cheese Netbook Case (xl),240.0,240.0,?,UNLIKELY,0.32306838035583496
1602565017987.0,http://s.ecrater.com/stores/115269/4e8af5904152e_115269n.jpg,Imaginisce Clear Stamp Lets Roll Fly High,220.0,220.0,?,UNLIKELY,0.33029845356941223
123680007115.0,https://cdn.newsday.com/polopoly_fs/1.6550884.1386381277!/httpImage/image.JPG_gen/derivatives/display_600/image.JPG,Jason Kidd talks with Joe Johnson during the,379.0,400.0,?,UNLIKELY,0.3358094394207001
2076254018732.0,https://halegrafx.com/wp-content/uploads/2017/03/beauty-beast-invitation-150x150.jpg?ad2502,FREE Printable Beauty and the Beast Birthday Invitation,150.0,150.0,?,UNLIKELY,0.3400791883468628
1014600004258.0,https://thumbs.ebaystatic.com/images/g/9oMAAOSw8gVX5izm/s-l225.jpg,Sky Angel A-4 Skyhawk 50mm EDF RC Jet RC Plane PNP No Radio,225.0,225.0,?,UNLIKELY,0.3679058849811554
3877751007375.0,https://cdn.coriverbasin.org/wp-content/uploads/fall-leaf-decoration-ideas_49555-840x450.jpg,Fall Leaf Decoration Ideas,840.0,450.0,?,UNLIKELY,0.3286950886249542
1982170016785.0,https://vignette.wikia.nocookie.net/finalfantasy/images/d/d0/Kiss_me_good-bye_single_sheet_music.jpg/revision/latest/scale-to-width-down/150?cb=20110415223916,Kiss me good-bye single sheet music,150.0,206.0,?,UNLIKELY,0.3126872181892395
3498929023038.0,https://cdn.shopify.com/s/files/1/1565/5947/products/Screen_Shot_2019-03-20_at_9.28.02_PM_1024x.png?v=1560199961,"""Streetwear-""""The B.I.G. Sleep"""" Headline Tee-Scattered, LLC""",1024.0,968.0,?,UNLIKELY,0.3720349371433258
867065006355.0,https://handcraftedsoap.files.wordpress.com/2013/06/100coffee002.jpg?w=500,Espresso Coffee Soap,500.0,500.0,?,UNSURE,0.3300569951534271
3607144030814.0,https://img01.ztat.net/article/AD/11/5O/08/4C/11/AD115O084-C11@9.jpg?imwidth=300&filter=packshot,NMD_R1 - Sneakers laag - grey three/active blue,300.0,433.0,?,UNLIKELY,0.3788467347621918
3362554014027.0,https://secure.img1-fg.wfcdn.com/im/30448687/resize-h310-w310%5Ecompr-r85/2826/28269395/driffield-7-piece-dining-set.jpg,Driffield 7 Piece Dining Set Corrigan Studio,310.0,310.0,?,UNLIKELY,0.32809704542160034
23605011502.0,http://live-imagecollect.s3.amazonaws.com/preview/1498/27f5698b63767f7,Nicole Kidman Photo - Photo by: Lee Roth,,,,,
123933000271.0,http://wwc.instacam.com/instacamimg/HSTNP/HSTNP_175x131.jpg?rnd=15-031320141203,"Live Camera from Camp for All, Burton, TX",350.0,196.0,?,UNLIKELY,0.3052954375743866
4211143004473.0,https://cdn.suitdirect.co.uk/upload/siteimages/medium/0066131_320_a.jpg,Men S Summer Suits Summer Wedding Suits Suit Direct,469.0,702.0,?,UNLIKELY,0.30583348870277405
2204656015332.0,https://www.mobile-mate.com.au/file/33077.jpg,Designer Pattern Back Case for iPhone 4 only - Pearl White,420.0,315.0,?,UNLIKELY,0.3213884234428406
110360010938.0,https://lh6.ggpht.com/tpnwaR-P9ZtMJR39q2fH18KVzQsd5lREo6Wpa1rIXyZywmdb8x23pZeNs4TF_cSvZgc=w170,Red Panda Live Wallpaper,170.0,170.0,?,UNLIKELY,0.31761473417282104
73624004099.0,http://cdn.bleacherreport.net/images_root/slides/photos/003/394/196/hi-res-184214482-david-luiz-of-brazil-reacts-during-the-international_display_image.jpg?1381847313,Hi-res-184214482-david-luiz-of-brazil-reacts-during-the-international_display_image,350.0,228.0,?,UNLIKELY,0.3509097397327423
206100005353.0,https://thumbs.dreamstime.com/t/easter-eggs-vibrant-colors-isolated-white-vector-29777925.jpg,Colorful easter eggs collection Royalty Free Stock Photo,195.0,160.0,?,UNLIKELY,0.3374674618244171
2135920005286.0,https://edge.pxcrush.net/car/dealer/sbq3mpyrw7ea4ggxihwu3.jpg?width=900,2013 Mercedes-Benz B 250 Hatch,900.0,600.0,?,UNLIKELY,0.3051161468029022
1424587018488.0,https://media.nbcwashington.com/images/620*446/GR_Oroville_Construction_1853-9_08_30_1963.jpg,[NATL-LA GALLERY] Historic Photos of the Nation's Tallest Dam,620.0,446.0,?,UNLIKELY,0.31296584010124207
152261008738.0,http://mediacdn.shopatron.com/media/mfg/677/product_image/thm/t300_7d3abded9ca0a33f43c078df8105ff4c.jpg?1397913080,Deluxe Kitchen with FREE Cutting Food Box,300.0,255.0,?,UNLIKELY,0.33312252163887024
1071673027236.0,https://vsedomarossii.ru/photos/area_63/city_2468/street_11/4009_4_200.jpg,"Samara, Aerodromnaya st, house 20. Apartment house",200.0,150.0,?,UNLIKELY,0.32769906520843506
3461502015517.0,https://4kwallpaper.wiki/wp-content/uploads/2019/09/56824.jpg,"Res: 2048x1152, 'The Punisher' Netflix Show Rumors Debunked: New 'Daredevil' Spinoff Not In Development, Says Marvel | Player.One",2048.0,1152.0,?,UNLIKELY,0.3197222054004669
3589354013984.0,https://freshcomics.s3.amazonaws.com/cache/8e/db/8edbd4e9066ce5c581f410508d7c4e9b.jpg,Hellina: Seduction #1 (Platinum Foil Cover),621.0,960.0,?,NSFW,0.3142240345478058
2191004005565.0,http://t0.gstatic.com/images?q=tbn:ANd9GcSek4H5D88qT3b5U79xS8jjNjsqlVKX6v6Z5QOvIV70s1W0rSA0,fondant turkey toppers cakes and cupcakes fondant,183.0,275.0,?,UNLIKELY,0.34004372358322144
2530664022466.0,https://seagrant.uconn.edu/wp-content/uploads/sites/1985/2018/03/wq1-400x267.jpg,Jake Madden collects a water sample at the Mystic Wastewater Treatment Plant that for a testing project that could open areas to shellfish farming.,400.0,267.0,?,UNLIKELY,0.3102538287639618
3273547020470.0,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/AzgAAOSwvflZXiqC/$_86.JPG,2002 jeep grand cherokee 2 7 crd limited station wagon 4x4 5dr automatic diesel 3 months. Black Bedroom Furniture Sets. Home Design Ideas,1024.0,768.0,?,UNLIKELY,0.31017425656318665
1563606011969.0,http://i3.cpcache.com/product/1773489780/faith_strength_courage_canvas_lunch_bag.jpg?width=225&amp;height=225&amp;Filters=%5b%7b%22name%22%3a%22background%22%2c%22value%22%3a%22F2F2F2%22%2c%22sequence%22%3a2%7d%5d,Faith Strength Courage Canvas Lunch Bag,225.0,225.0,?,UNLIKELY,0.4500148594379425
2987453013356.0,"https://d1gij4u04nulni.cloudfront.net/pics/property/343586132/25/IDX_25/v9//crop/362,241/","788 108th AVE N NAPLES, FL 34108 - Image 26",362.0,241.0,?,UNLIKELY,0.3222827911376953
3290882021503.0,https://smgmedia.blob.core.windows.net/images/126402/640/mercedes-c220-saloon-893ae9a1f31f.jpg,Mercedes C220 for sale,640.0,480.0,?,UNLIKELY,0.3075574040412903
82687011001.0,http://0.s3.envato.com/files/35455389/light-brown%20dozer_preview.jpg,Light-brown Dozer - Objects Vectors,590.0,484.0,?,UNLIKELY,0.34572121500968933
4151918006539.0,https://topsdecor.com/wp-content/uploads/2019/03/bathroom-rugs-5.jpg,Amazon.com: KMAT 32x47 Inch Large Luxury White Bath Mat Soft Shaggy,425.0,425.0,?,UNLIKELY,0.3337324559688568
3671922005445.0,https://2.bp.blogspot.com/--e4Hl-GIOTg/VtZmnovoYYI/AAAAAAAAXPA/oHdFjnN0xD0/s640/st-patricks-day-sensory-bin-for-toddlers-preschoolers-3.jpg,St. Patrick's Day sensory activity for preschoolers and toddlers,424.0,640.0,?,UNLIKELY,0.32070204615592957
8634065063.0,http://ecimages.kobobooks.com/Image.ashx?imageID=zmWY-_sqmEqOMbJYFT-X2g&amp;Type=Search,Fire and Rain: The Wild-Hearted Faith of Elijah,380.0,600.0,?,UNLIKELY,0.4087826907634735
925644026225.0,https://www.thecheckeredflag.co.uk/wp-content/uploads/2016/07/Scott-Dixon-07.jpg,Scott Dixon - Credit: Chris Owens / IndyCar,750.0,500.0,?,UNLIKELY,0.3258954584598541
2926184006146.0,https://i2.wp.com/images-na.ssl-images-amazon.com/images/I/41xv1uLnWGL.jpg?ssl=1,Instapark PWT-07 Outdoor Waterproof Digital Programmable Single Outlet Automatic On Off Water Faucet Hose Timer with Rain Delay and Manual Control,383.0,500.0,?,UNLIKELY,0.3107074797153473
1118432002150.0,http://cdn.xl.thumbs.canstockphoto.com/canstock4367935.jpg,Sea life cartoon and blank space,339.0,254.0,?,UNLIKELY,0.3210509717464447
115514008673.0,http://assets.dacw.co/itemimages/160x160/0304udsrs1bk1.jpg,2003/04 Upper Deck Basketball 24-Pack Box,160.0,132.0,?,UNLIKELY,0.358768492937088
15847042451.0,http://img2.timeinc.net/people/i/2012/news/120702/johnny-depp-1-150.jpg,Ancient Creature with Scissor-Like Claws Is Named After Johnny Depp,150.0,113.0,?,UNLIKELY,0.30044713616371155
4192570005976.0,https://bloggingheros.com/wp-content/uploads/2020/12/SEo-Keywords-310x165.png,SEo Keywords,310.0,165.0,?,UNLIKELY,0.3057396709918976
1947745000736.0,https://fantasy-fantasytravel1.netdna-ssl.com/sites/default/files/styles/gallery-thumb/public/naxos_island-1600.jpg?itok=g3qGYyxM,Wild beauty of Naxos island,120.0,80.0,?,UNLIKELY,0.32107800245285034
7245083782.0,http://news.images.itv.com/image/file/155298/article_d45e47db457f14c2_1359534359_9j-4aaqsk.jpeg,Balotelli booked for simulation during a clash with Chelsea,580.0,326.0,?,UNLIKELY,0.3267880380153656
2309933021050.0,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSvVS4QeEVPKIjc0oNg8qOFFXcPaO_EmBixJPJBZdDB4z8mYli6Cw,custom honda cb125 bobber dariztdesign 2 wheeled wonder,183.0,275.0,?,UNLIKELY,0.3256107270717621
129644007668.0,https://t2.ftcdn.net/jpg/00/44/93/67/160_F_44936729_c4Gz86hpHoVhrnbA7TQJOkZjsa8CaQO2.jpg,"fruit mix (fig, lime, lemon, orange, kiwi)",160.0,110.0,?,UNSURE,0.3114568889141083
2633759001733.0,https://render.fineartamerica.com/images/rendered/small/canvas-print/mirror/break/images-square-real-5/tu-can-toucan-lil-taylor-canvas-print.jpg,Tu Can Toucan Canvas Print,163.0,186.0,?,UNLIKELY,0.3325153887271881
2523614022169.0,https://i.icanvas.com/1723?d=3&sh=v&p=1&s=m&bg=g&t=1531347365,Seated Nude Canvas Print #1723} by Amedeo Modigliani Canvas Print,450.0,450.0,?,UNLIKELY,0.39172860980033875
14828022999.0,http://rlv.zcache.ca/sunrise_over_south_florida_refrigerator_magnets-rbacb1a7242c54dc8acac368a190f7457_x7j3u_8byvr_216.jpg,Sunrise over South Florida Refrigerator Magnets,216.0,216.0,?,UNLIKELY,0.3262310326099396
2210786001768.0,https://images.noodle.com/profiles/learning_materials/lm1a8f6/photos/0.jpg,Triangle and circle GCSE problems using sine rule for area of non right angle triangle,480.0,360.0,?,UNLIKELY,0.30455484986305237
846854021109.0,http://cdn-7.motorsport.com/images/mgl/2dzmwne6/s5/indycar-indy-500-1958-sam-hanks-pace-car.jpg,IndyCar Photos - Sam Hanks pace car,200.0,133.0,?,UNLIKELY,0.302330881357193
4208971000058.0,https://cdn.shopify.com/s/files/1/0028/0969/2206/products/Black_Hat_-_Front_Side_large.PNG?v=1569614993,Dad Hat (Black),480.0,480.0,?,UNLIKELY,0.339734822511673
2718151004710.0,https://images.clipartof.com/thumbnails/1307331-Clipart-Of-A-Crown-And-Patterned-Royal-Mantle-With-Purple-Drapes-Royalty-Free-Vector-Illustration.jpg,Clipart Of A Crown And Patterned Royal Mantle With Purple Drapes Royalty Free Vector Illustration by Vector Tradition SM,175.0,190.0,?,UNLIKELY,0.3743985891342163
4105067005905.0,https://img.streamloverx.com/upload/2017/05/poster-buffy-the-vampire-slayer-1992.jpg,Buffy The Vampire Slayer,200.0,297.0,?,UNLIKELY,0.34321239590644836
114810005145.0,https://www.diamondharmony.com/productimages/prodimg/RG5320Y7/yellow/fm.jpg,8 1/2 Carat Black Diamond 14k Yellow Gold Double Row Eternity Band,200.0,198.0,?,UNLIKELY,0.30984553694725037
4041260011962.0,https://i.ebayimg.com/thumbs/images/g/gg8AAMXQtslRY2Fw/s-l300.jpg,Butterfly Brooch Pin Silver Plated Metal Clasp Multi-Color Crystal Stone Gifts,300.0,255.0,?,UNLIKELY,0.36244693398475647
3054210019128.0,https://www.suratflorist.com/images/products/thumb/product_image_310.jpg,Red Velvet Heart Shaped Cake : Propose-day  Surat,300.0,300.0,?,UNLIKELY,0.34015294909477234
2472607007726.0,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/i3sAAOSwwvZZSof2/$_35.JPG,Jersey Display Case,300.0,225.0,?,UNLIKELY,0.3176425099372864
663787002660.0,http://odeu.scene7.com/is/image/odeu01/j8162100?$md$,Avery Inkjet Address Labels 34 x 99 mm 1600 Labels Per Box J8162 100,150.0,150.0,?,UNLIKELY,0.35107123851776123
1370800012792.0,http://is3.mzstatic.com/image/thumb/Publication6/v4/c9/f4/80/c9f480a4-3f61-dcde-269b-0739786096c6/source/100x150bb.jpg,Kids First Book -  Amphibians  Reptiles To Know,100.0,149.0,?,UNLIKELY,0.33177512884140015
2207067012554.0,https://assets.catawiki.nl/assets/2018/3/9/4/7/c/47c0f365-c976-458f-9ad0-0213449d2266.jpg,Styx - lot of 6 of their classic LPs,640.0,640.0,?,NSFW,0.3437041640281677
1528861007875.0,https://static1.bigstockphoto.com/2/7/1/large2/172836116.jpg,Hot espresso on working table stock photo,450.0,317.0,?,UNLIKELY,0.39602789282798767
1306863016541.0,http://images.slideplayer.com/10/2786314/slides/slide_20.jpg,Storage Tanks  Require P.E. certification.  Require secondary containment.,960.0,720.0,?,UNLIKELY,0.3960449695587158
2675944006000.0,https://cdn-img-3.wanelo.com/p/b18/ffb/72c/9a79fc930e5c4ddc72a00ea/x354-q80.jpg,Tilda Throw ~ Lime,354.0,354.0,?,UNLIKELY,0.33079853653907776
4278815013787.0,https://onthegoinmco.com/wp-content/uploads/2013/03/Exercise-room-150x150.jpg,Exercise room,150.0,150.0,?,UNLIKELY,0.3024428188800812
1651865013178.0,http://thumbs.slideserve.com/1_6561268.jpg,Ch. 6 Equations and Inequalities,320.0,240.0,?,UNLIKELY,0.3221477270126343
2661101013102.0,https://manual.co.id/wp-content/uploads/2014/09/Day-1-Men-Fashion-Week-Event_Fashion_PLaza-Indonesia-14.jpg,Plaza Indonesia Mens Fashion Week: Day 1,980.0,719.0,?,UNLIKELY,0.3025935888290405
2993042010113.0,https://i2.wp.com/palmettocoastalhomes.com/wp-content/uploads/2015/11/jamie-danna-buyer-review-91.png?resize=683%2C326&,jamie-danna-buyer-review-9,683.0,326.0,?,UNLIKELY,0.323024719953537
2951201010597.0,https://thumbs2.ebaystatic.com/m/mB-wU_2hwutNir6-4cdScPA/140.jpg,Fanmats 10392 NHL - Edmonton Oilers 4'x6' Rug $142.0 USD on eBay,140.0,140.0,?,UNLIKELY,0.42514511942863464
39320002292.0,http://cdn-s3-0.wanelo.com/product/image/8550440/x200.jpg,Rad Rhymes With Dad Coincidence? I Think Not,200.0,200.0,?,UNLIKELY,0.32945549488067627
1985489024640.0,https://www.wikihow.com/images/thumb/b/b8/Carve-a-Pumpkin-to-Make-It-Look-Like-a-Ghost-Step-1.jpg/aid691940-v4-728px-Carve-a-Pumpkin-to-Make-It-Look-Like-a-Ghost-Step-1.jpg,Image titled Carve a Pumpkin to Make It Look Like a Ghost Step 1,728.0,529.0,?,UNLIKELY,0.3160807192325592
462348006294.0,http://cdn-games.bigfishsites.com/en_alice-in-wonderland/alice-in-wonderland_feature.jpg,Alice in Wonderland Walkthrough,175.0,150.0,?,UNLIKELY,0.30173397064208984
302013015614.0,"http://s7d5.scene7.com/is/image/TheGoods/zoot_w-performance-tri-tank-s14?wid=211&amp;hei=260&amp;op_sharpen=1&amp;resMode=bilin&amp;op_usm=.3,.3,6,0&amp;iccembed=1&amp;fmt=png-alpha",Women's Performance Tri Tank,211.0,274.0,?,UNLIKELY,0.3011164367198944
1083704014816.0,https://www.99sarees.com/images/Products/11/medium/SB37_Jalpari_386.jpg,image of Pink Georgette Saree with Pearl Border-6055,267.0,400.0,?,UNLIKELY,0.30445799231529236
45002000278.0,http://thumbs3.ebaystatic.com/pict/3108009548144040_1.jpg,Army Men Soldiers Toy Play Flag Set Action Plastic Figures 8 Army Men and 1 Flag,140.0,140.0,?,UNLIKELY,0.345664918422699
1615245004171.0,https://render.fineartamerica.com/images/rendered/medium/duvet-cover/images/artworkimages/medium/1/syracuse-sunrise-everet-regal.jpg?&targetx=0&targety=188&imagewidth=844&imageheight=467&modelwidth=844&modelheight=844&backgroundcolor=364B60&orientation=0,Syracuse Sunrise Duvet Cover,454.0,600.0,?,UNLIKELY,0.3794167637825012
3894644008581.0,https://astreaacademytrust.org/wp-content/sabai/File/thumbnails/01b6c6afdd7b93ccb9dcb9e76fedf6e4.png,kingfisher primary logo.png,200.0,80.0,?,UNLIKELY,0.3706260323524475
910314017022.0,"http://ih1.redbubble.net/image.207736639.8407/gptr,x1000,front,black-c,220,210,245,320-bg,f8f8f8.u3.jpg",Final Fantasy IV logo universe Graphic T-Shirt,245.0,320.0,?,UNLIKELY,0.34206584095954895
139458001809.0,https://m4.uxcell.com/photo_new/20131031/c/ux_a13103100ux0430_ux_c.jpg,Woman Double-Breasted Style Chiffon Splice Hem Fuchsia Padded Jacket XS,600.0,289.0,?,UNLIKELY,0.37576785683631897
3737212008931.0,http://www.thisweekinmormons.com/wp-content/uploads/2014/07/TWiM_EP232.png,Episode #232 – The K.I.D.S. Incorporated Temple,586.0,400.0,?,UNLIKELY,0.36708104610443115
2705009020458.0,https://www.dewitzphotography.com/wp-content/uploads/2014/02/Travis-Dewitz-Powerlines-Portrait-Thumb.jpg,Travis Dewitz Powerlines Portrait Thumb,153.0,160.0,?,UNLIKELY,0.3104211688041687
2462018000997.0,https://cdn-img-0.wanelo.com/p/00d/4cd/41c/95ea94aa9cff94b3fd674d7/x354-q80.jpg,The Glowing Pink & Blue Starry Orbit Skin for the iPhone 5c OtterBox Commuter Case,354.0,354.0,?,UNLIKELY,0.3254702687263489
2306049022554.0,http://tse2.mm.bing.net/th?id=OIP.Wv66qmak0aZx3TYrgYczzgHaF4,Simple Wood Computer Desk Building A Simple Wooden Desk Woodworking Projects,474.0,376.0,?,UNLIKELY,0.31122326850891113
4104646002574.0,https://lowetechphones.com/wp-content/uploads/2021/01/40-real-fake-adoption-certificate-templates-printable-within-dog-adoption-certificate-template-150x150.jpg,40+ Real & Fake Adoption Certificate Templates – Printable Within Dog Adoption Certificate Template,150.0,150.0,?,UNLIKELY,0.34902021288871765
3871650014306.0,"https://static.wixstatic.com/media/1025bb_ef8c942e1a7f46299ce04c38dea263cc~mv2.jpg/v1/fill/w_1000,h_666,al_c,q_90,usm_0.66_1.00_0.01/1025bb_ef8c942e1a7f46299ce04c38dea263cc~mv2.jpg",Cake for Cake Smash Photography Session-Fairy Nuff Photography,1000.0,666.0,?,UNLIKELY,0.3112078011035919
3725999000770.0,https://cdp.azureedge.net/products/USA/PO/2020/ATV/ATVUTIL/SPORTSMAN_450_HO_UTILITY_PACKAGE_RED_STICKER/50/SAGE_GREEN/2000000003.jpg,"2020 Polaris Sportsman 450 H.O. Utility Package in Belvidere, Illinois - Photo 3",800.0,358.0,?,UNLIKELY,0.32341185212135315
68268007062.0,http://st.depositphotos.com/1000998/2880/v/110/depositphotos_28805723-Two-girls-watch-film-on-motion-simulator-screen-movie-with-roller-coaster.jpg,"Two girls watch film on motion simulator, screen movie with roller coaster — Stockvideo",110.0,110.0,?,UNLIKELY,0.3332057595252991
146683003958.0,http://static.mensunderwearstore.com/mm5/graphics/00000022/TX310203040396706-B3400.JPG,2XIST 3-Pack Boxer Briefs,400.0,800.0,?,UNSURE,0.30644068121910095
3885609005325.0,https://cdn.shopify.com/s/files/1/2488/2344/products/HTB1Y.YjweySBuNjy1zdq6xPxFXaq_c09b7897-fb93-4d1f-99c8-b11f19115b5c_compact.jpg?v=1599924806,"""12""""14"""" 16"""" 18"""" Wave Halo Hair Extensions Invisible Ombre Bayalage Synthetic Natural Flip Hidden Secret Wire Crown Hair Piece""",160.0,160.0,?,UNLIKELY,0.30113711953163147
560894009175.0,http://ecx.images-amazon.com/images/I/61%2BEunGkB3L._SL160_.jpg,ALPHONSO JOHNSON YESTERDAY'S DREAMS vinyl record,160.0,159.0,?,UNLIKELY,0.3279399573802948
2894680008301.0,https://images-eu.ssl-images-amazon.com/images/I/41GVQ1XmJ%2BL._SY300_QL70_.jpg,SweetDreamers ewan the dream sheep - purple,300.0,300.0,?,UNLIKELY,0.3527832329273224
4263021013698.0,https://m.media-amazon.com/images/I/51zOO6z-inL.jpg,Snakes and Ladders,500.0,500.0,?,UNLIKELY,0.32456326484680176
212872006429.0,http://img0119.popscreencdn.com/164473846_swiss-mens-clean-classic-leather-casual-shoes.jpg,Swiss Mens Clean Classic Leather Casual Shoes,320.0,320.0,?,UNLIKELY,0.3144177794456482
2039859011854.0,http://g02.a.alicdn.com/kf/HTB1pOuvJXXXXXXBXVXXq6xXFXXXR/Small-Bedroom-Crystal-Chandelier-Lighting-Fixture-Living-room-Chandelier-Crystal-Light-room-Tiffany-Crystal-Chandeliers-Lighting.jpg,small bedroom crystal chandelier lighting fixture living,790.0,883.0,?,UNLIKELY,0.33386293053627014
115418005646.0,http://ep.yimg.com/ay/healthypetscom/tetracolor-tropical-flakes-2-2-oz-3.jpg,TetraColor Tropical Flakes (2.2 oz),92.0,92.0,?,UNLIKELY,0.3321433961391449
3160278023354.0,https://cdn.airplane-pictures.net/images/uploaded-images/2012/8/15/231181as.jpg,6052 - Brazil - Air Force Hawker Beechcraft IU-93A,348.0,232.0,?,UNLIKELY,0.3357750475406647
4193537022236.0,https://cdn.shopify.com/s/files/1/1622/0319/products/mt01234gp1_70_2000x.jpg?v=1619813633,New Balance Men's Impact Run Short Sleeve - BlackToe Running Inc. - Toronto Running Specialty Store,2000.0,2000.0,?,UNLIKELY,0.3510056138038635
2934731021294.0,https://m.media-amazon.com/images/I/91YKShZDc8L._AC_SX255_.jpg,Long Sleeve Chevron Button Front Cardi,255.0,512.0,?,UNLIKELY,0.3067328929901123
177387000138.0,https://thumbs.dreamstime.com/t/red-rose-fire-12508570.jpg,Red rose on fire Stock Photo,106.0,160.0,?,UNLIKELY,0.315668523311615
1485407006411.0,http://4.bp.blogspot.com/-1naykRWLAIs/Td__qJK69NI/AAAAAAAADQ8/NBJb1-72p-g/s320/Kate%2BBosworth%2BImages.jpg,Kate Bosworth Images,246.0,320.0,?,NSFW,0.31595614552497864
8079058405.0,https://www.gamereactor.dk/media/17/marvelcapcomsequel_251788t.jpg,Ultimate Marvel vs Capcom 3,244.0,137.0,?,UNLIKELY,0.32315751910209656
131199007144.0,https://static9.bigstockphoto.com/thumbs/2/1/6/small2/61245449.jpg,Alphabet for children,170.0,166.0,?,UNLIKELY,0.3037150502204895
190632002314.0,http://cdn-s3-3.wanelo.com/product/image/10536404/x354.jpg,"ON Sale, Handmade Socks, Knitted Socks, Christmas Socks, Black, White, Cream, Knit boot socks, Gift Socks, Traditional, Long Slippers",354.0,354.0,?,UNLIKELY,0.3281566798686981
1193256002727.0,https://i.pinimg.com/236x/01/5c/69/015c692f237377a6b09f0c0f4aaa5a30.jpg,"How to make your own peanut butter in just 5 minutes. No junk. No preservatives. See recipes for Creamy, Chunky, Cinnamon-Raisin, Honey and Chocolate Peanut Butter. You'll never buy store bought again!",236.0,354.0,?,UNLIKELY,0.3235320448875427
3469017013820.0,http://www.xinhuanet.com/english/titlepic/1125291582_1575071669926_title1n.jpg,"2019 China New Media Conference held in Changsha, China's Hunan",655.0,390.0,?,UNLIKELY,0.3640795946121216
3340961011103.0,https://i0.wp.com/gardenprofessors.com/wp-content/uploads/2014/09/multicolored-corn.jpg?resize=300%2C225,multicolored corn,300.0,225.0,?,UNLIKELY,0.32649317383766174
443581006578.0,http://st.houzz.com/fimgs/c5d18146030d52f5_6037-w251-h251-b1-p10--modern-bathroom-faucets.jpg,"Grohe - Grohe 23305-000 Parkfield Series Single-Lever Bath Faucet - The Parkfield Series Single-Lever Bath Faucet (23305) Features Grohe'S Watercare Technology, Giving It A 1.5 Gpm Flow Rate, And Its Single-Hole Installation Allows You To Mount It In A Matter Of Minutes. Its Metal Lever Handle Allows For Precise Volume And Temperature Control, And It Comes With Grohe'S Silkmove Ceramic Cartridge For Long-Lasting Drip-Free Performance. It Also Features A Starlight Chrome Finish, Solid Brass Construction, A pop-up Waste Set, And Flexible Hose Connections.",251.0,251.0,?,UNLIKELY,0.3136131763458252
1392290008969.0,http://ic10.ecvv.com/upload/UserImage/20160726/200x200/DieselFuelInjectionPumpDiagnosticTestBench_0417a3da-8716-47f3-be6e-c7cb0ffdd2c1.jpg,Diesel Fuel Injection Pump Diagnostic Test Bench,200.0,200.0,?,UNLIKELY,0.3123324513435364
